tweet_id,replies_count,retweets_count,likes_count,target,label,confidence_score
1448059224882307072,0,0,0,1,mild,0.667
1448059653422829568,1,0,3,0,non-depressed,1
1448059736813981696,1,0,0,2,moderate,1
1448059772062797824,0,0,2,0,non-depressed,0.663
1448059845190455296,2,0,11,0,non-depressed,1
1448059889012588288,1,0,1,0,non-depressed,0.67
1448059985003417600,0,0,1,0,non-depressed,1
1448060065030750208,0,0,0,0,non-depressed,1
1448060073507495936,0,0,0,1,mild,1
1448060077840244736,0,0,0,0,non-depressed,1
1448060240239505408,0,0,0,0,non-depressed,1
1448060252457476096,1,0,0,0,non-depressed,1
1448060432674131968,1,0,0,0,non-depressed,1
1448060626887139328,1,0,1,0,non-depressed,1
1448060699268288512,1,0,1,0,non-depressed,0.674
1448060731321040896,0,0,0,0,non-depressed,1
1448060739986632704,1,0,0,1,mild,0.67
1448060824162127872,0,1,1,0,non-depressed,1
1448061104115093504,0,0,0,0,non-depressed,1
1448061154723500032,0,0,1,0,non-depressed,0.686
1448061306238537728,0,1,2,0,non-depressed,1
1448061423083524096,0,0,0,0,non-depressed,1
1448061492696342528,0,0,1,0,non-depressed,1
1448061560493051904,0,1,12,0,non-depressed,1
1448061576746094592,2,0,16,0,non-depressed,1
1448061625555042304,1,71,163,2,moderate,0.663
1448061692596953088,0,0,0,0,non-depressed,0.67
1448061759256813568,2,0,0,0,non-depressed,1
1448061864714321920,0,0,0,0,non-depressed,1
1448061872754896896,0,0,0,0,non-depressed,1
1448062026614513664,0,0,1,1,mild,0.659
1448062284056731648,0,0,1,0,non-depressed,1
1448062324967936000,0,0,0,1,mild,1
1448062338012168192,0,0,1,0,non-depressed,1
1448062615955984384,0,0,0,0,non-depressed,1
1448062751264411648,0,0,0,0,non-depressed,0.674
1448062924161892352,3,0,29,1,mild,0.663
1448062951122948096,1,0,5,0,non-depressed,1
1448063355864952832,0,0,0,0,non-depressed,0.67
1448063437054038016,0,0,0,0,non-depressed,0.659
1448063498722807808,0,0,0,0,non-depressed,1
1448063754718040064,0,0,0,0,non-depressed,1
1448063778466189312,1,0,5,0,non-depressed,1
1448063928358129664,0,0,1,0,non-depressed,1
1448064017189113856,0,0,0,0,non-depressed,0.663
1448335524515696640,0,0,2,0,non-depressed,0.682
1448064300770279424,0,0,0,0,non-depressed,1
1448064411218944000,1,0,1,0,non-depressed,1
1448064423831146496,0,0,1,1,mild,1
1448064696683225088,1,0,1,0,non-depressed,1
1448064720490074112,1,0,0,0,non-depressed,0.659
1448064729352708096,0,0,2,0,non-depressed,1
1448064735644200704,0,0,0,0,non-depressed,1
1448064763305545728,0,0,0,1,mild,0.674
1448064766065496064,1,0,0,0,non-depressed,0.674
1448064767000711168,0,0,1,0,non-depressed,1
1448064805839966208,0,0,1,0,non-depressed,1
1448064891244490752,17,7,124,0,non-depressed,1
1448064961645883136,0,0,0,2,moderate,0.651
1448065241691172864,1,0,86,0,non-depressed,1
1448065250662694912,1,0,1,1,mild,0.663
1446675797016727552,0,0,0,0,non-depressed,1
1448065684890656768,0,0,0,0,non-depressed,1
1448065839731814400,0,0,2,1,mild,1
1448065986440187904,0,0,1,0,non-depressed,1
1448066287360413696,0,1,1,0,non-depressed,1
1448066382982172672,0,0,0,0,non-depressed,1
1448066499042811904,0,0,0,0,non-depressed,0.667
1448066537919860736,0,0,0,0,non-depressed,1
1448066588591239168,1,2,5,0,non-depressed,1
1448067026342359040,0,0,1,0,non-depressed,1
1448067056776196096,1,2,13,0,non-depressed,0.686
1448067141928947712,0,0,1,1,mild,0.667
1448067147356413952,2,4,16,0,non-depressed,1
1448067225454252032,0,0,0,1,mild,0.67
1448067278981971968,0,0,0,0,non-depressed,1
1448067279900405504,0,0,0,0,non-depressed,0.667
1448067288217829120,1,0,1,0,non-depressed,1
1448067305729052672,0,0,0,1,mild,0.67
1448067439300907008,0,0,1,2,moderate,0.667
1448067580518928384,0,1,1,0,non-depressed,1
1448067742058356736,1,0,0,0,non-depressed,1
1448067749008363520,1,0,3,1,mild,0.682
1448067870043385856,2,0,3,0,non-depressed,1
1448067898476482304,0,0,0,0,non-depressed,0.686
1448068114235731968,0,0,1,0,non-depressed,0.674
1448068162252165120,1,0,1,0,non-depressed,1
1448068162797260800,1,0,0,3,severe,1
1448068164768747520,1,0,0,3,severe,1
1448068173698318336,0,0,11,0,non-depressed,1
1448068177414459136,1,0,0,2,moderate,0.674
1448068297837228032,0,0,1,2,moderate,0.659
1448068383908503552,0,0,2,0,non-depressed,1
1448068476086669312,0,0,0,0,non-depressed,1
1448068588234022912,1,0,1,0,non-depressed,1
1448068900235759616,0,0,0,0,non-depressed,0.674
1448069190619844608,14,10,703,0,non-depressed,1
1448069348682252288,1,0,4,0,non-depressed,1
1448069454827429888,1,1,2,1,mild,1
1448069481390084096,0,0,5,0,non-depressed,1
1448069687108046848,1,0,3,1,mild,0.67
1448069722197696512,2,0,13,0,non-depressed,1
1448069859884081152,0,0,0,0,non-depressed,0.659
1448070225417719808,0,0,1,2,moderate,0.647
1448070404128509952,1,0,5,2,moderate,0.674
1448070561104633856,0,0,0,1,mild,0.659
1448070649713463296,1,0,2,0,non-depressed,1
1448070659284799488,5,20,45,0,non-depressed,1
1448070676930252800,1,0,1,0,non-depressed,1
1448070744420794368,0,0,0,0,non-depressed,1
1448070746438311936,0,0,3,0,non-depressed,0.663
1448070767720140800,1,0,1,0,non-depressed,1
1448070850163445504,1,0,6,0,non-depressed,1
1448070888583089920,0,0,1,0,non-depressed,1
1448071102975053824,0,0,0,0,non-depressed,0.663
1448071354218172416,0,0,1,0,non-depressed,1
1448071361025519616,1,0,0,0,non-depressed,1
1448071370563333888,0,0,1,2,moderate,1
1448071399109693440,0,0,1,0,non-depressed,1
1448071562549252096,1,0,3,0,non-depressed,0.67
1448071571407613952,0,1,5,0,non-depressed,1
1448071592253300736,0,0,1,0,non-depressed,0.651
1448071629494530048,1,0,0,0,non-depressed,0.663
1448071854552489984,0,0,0,0,non-depressed,0.678
1448071918326894336,1,0,0,1,mild,0.67
1448072125500251904,0,0,0,0,non-depressed,1
1448072218689298432,1,1,15,0,non-depressed,1
1448072329070850048,1,0,1,0,non-depressed,1
1448072390785781504,1,0,0,3,severe,0.663
1448072734454558720,0,2,1,0,non-depressed,1
1448072890730127104,0,0,0,0,non-depressed,1
1448072907289153536,0,0,0,0,non-depressed,0.678
1448072959348953088,1,0,0,3,severe,0.667
1448073140614090752,2,0,7,1,mild,0.667
1448073170662035456,0,0,1,0,non-depressed,1
1448073225129365504,0,0,0,0,non-depressed,0.663
1448073249905156096,12,30,698,0,non-depressed,0.663
1448073305769009152,0,0,0,1,mild,0.667
1448073793658785536,0,0,0,0,non-depressed,0.663
1448073867998777088,0,0,3,0,non-depressed,1
1448073885396741888,0,0,1,0,non-depressed,1
1448074044935450624,1,0,1,0,non-depressed,1
1448074069124042752,2,0,10,0,non-depressed,1
1448074110974705664,0,0,0,0,non-depressed,0.667
1448074226347433984,1,0,0,0,non-depressed,1
1448074410104139520,1,0,2,0,non-depressed,1
1448074420187246336,0,0,3,0,non-depressed,1
1448074654933979136,0,0,1,0,non-depressed,1
1448074787591438336,0,0,0,0,non-depressed,1
1448074841375100928,0,0,0,0,non-depressed,1
1448074976326737920,3,28,159,0,non-depressed,1
1448075152634286080,1,0,0,2,moderate,0.682
1448075435988774912,1,0,0,0,non-depressed,1
1448075658123436032,2,0,4,0,non-depressed,1
1448075673701081088,0,0,3,2,moderate,0.659
1448075717888053248,1,0,1,0,non-depressed,0.67
1448075745977323520,1,0,0,0,non-depressed,1
1448076058985733888,0,0,0,1,mild,0.67
1448076222878167040,0,0,0,1,mild,0.671
1448076337386766336,2,0,4,0,non-depressed,1
1448076346433969920,1,0,4,2,moderate,0.663
1449378526205857536,0,0,0,0,non-depressed,1
1448076872865259520,1,0,0,0,non-depressed,0.67
1448077266546831104,0,1,2,0,non-depressed,0.663
1448077363871457280,0,0,0,0,non-depressed,0.667
1448077528783015936,0,0,1,1,mild,0.663
1448077625646321664,0,0,2,0,non-depressed,1
1448077756101713920,1,0,2,0,non-depressed,0.663
1448077824452173824,0,0,0,0,non-depressed,1
1448077854646939648,2,0,7,0,non-depressed,0.667
1448078020263268352,0,0,0,0,non-depressed,0.667
1448078026848227328,0,0,0,0,non-depressed,0.674
1448078464960053248,0,0,5,0,non-depressed,0.667
1448078672221646848,1,0,0,0,non-depressed,1
1448078715334893568,0,0,3,0,non-depressed,1
1448078720565194752,1,0,1,0,non-depressed,0.67
1448078816455401472,2,0,1,1,mild,0.674
1448078842732728320,1,0,1,0,non-depressed,0.674
1448078897355137024,0,0,1,0,non-depressed,1
1448079051906863104,1,0,3,0,non-depressed,1
1448079108383121408,1,0,1,0,non-depressed,1
1448079211051327488,0,6,1,0,non-depressed,0.686
1448079247453589504,0,0,0,0,non-depressed,1
1448079427666055168,0,0,0,0,non-depressed,1
1448079477905448704,1,0,0,0,non-depressed,1
1448079549112016896,1,0,1,0,non-depressed,1
1448079617944866816,1,0,1,0,non-depressed,1
1448079663453069312,1,5,10,0,non-depressed,1
1448079671422242816,0,0,0,0,non-depressed,1
1448079684470808320,0,1,3,0,non-depressed,0.674
1448080090248711936,5,0,1,3,severe,0.655
1448080339444936704,1,0,0,0,non-depressed,1
1448080661923958784,0,0,0,0,non-depressed,1
1448080774838771712,0,0,0,1,mild,0.659
1448081029705748480,0,0,1,0,non-depressed,0.659
1448081183317929984,0,0,0,0,non-depressed,1
1448081329103507456,1,0,0,1,mild,0.663
1448081331389353984,0,0,11,0,non-depressed,1
1448081371822542848,0,0,0,1,mild,0.659
1448081468694188032,0,0,5,0,non-depressed,0.663
1448081478580068352,1,0,0,0,non-depressed,1
1448081485962125312,1,1,9,0,non-depressed,1
1448081669911625728,1,0,0,0,non-depressed,1
1448081887763869696,0,0,0,0,non-depressed,1
1448081994672447488,0,0,0,0,non-depressed,1
1448082226269376512,0,0,2,0,non-depressed,1
1448082291226468352,1,0,1,0,non-depressed,0.682
1448082422566903808,0,0,1,2,moderate,0.659
1448082609209286656,1,0,2,1,mild,1
1448082644797956096,1,0,6,0,non-depressed,1
1448082695716802304,1,0,0,0,non-depressed,0.674
1448082748212748288,1,0,5,3,severe,0.663
1448082793242710016,0,0,0,0,non-depressed,1
1448082902026174464,1,0,0,0,non-depressed,1
1448083134025764864,1,0,8,0,non-depressed,1
1448083148626173952,0,0,1,0,non-depressed,0.682
1448083171581599488,1,0,0,0,non-depressed,1
1448083297553297408,0,0,3,0,non-depressed,1
1448083311197360128,0,0,0,0,non-depressed,0.67
1448083566378852352,2,11,16,0,non-depressed,1
1448083611517870080,1,0,4,0,non-depressed,1
1448083653561491456,1,0,7,0,non-depressed,1
1448083734893317888,0,0,0,1,mild,0.67
1448083838199083008,1,1,3,0,non-depressed,1
1448083849641140224,0,1,2,2,moderate,0.663
1448083879605194752,0,0,0,0,non-depressed,0.663
1448083948907683840,1,0,2,0,non-depressed,1
1448084106529624064,0,0,0,0,non-depressed,1
1448084540765917184,1,0,1,0,non-depressed,1
1448084624605806336,0,0,0,0,non-depressed,1
1448084708445802496,2,0,10,0,non-depressed,1
1448084710580801536,3,0,0,0,non-depressed,1
1448084766666932224,0,0,0,0,non-depressed,1
1448085213364453120,2,0,2,0,non-depressed,1
1448085346898546688,0,0,0,0,non-depressed,1
1448085530441289728,1,1,5,0,non-depressed,0.655
1448085730295754752,0,0,0,0,non-depressed,0.67
1448085838945046528,1,0,1,0,non-depressed,1
1448085872826626048,0,0,0,0,non-depressed,1
1448086049931120640,0,0,0,3,severe,0.659
1448086148165799936,0,0,0,0,non-depressed,1
1448086256324317184,0,0,0,0,non-depressed,1
1448086610604695552,1,0,1,0,non-depressed,1
1448086618229907456,0,0,0,0,non-depressed,1
1448086656788094720,1,0,0,0,non-depressed,1
1448086666955026432,0,0,1,0,non-depressed,0.682
1448086763457630208,2,0,3,0,non-depressed,1
1448086849411600384,3,0,19,2,moderate,1
1448087004667863040,0,0,2,0,non-depressed,1
1448087060590599936,0,0,0,0,non-depressed,1
1448087269173305088,0,0,0,0,non-depressed,1
1448087424702238720,0,0,2,0,non-depressed,1
1448087481602215936,0,0,0,0,non-depressed,1
1448087528901423104,0,0,15,1,mild,0.651
1448087570047459328,0,0,3,0,non-depressed,0.659
1448087708946030336,0,0,0,0,non-depressed,1
1448088018733129728,2,0,2,1,mild,0.682
1448088744624525312,1,0,0,0,non-depressed,1
1448088902036770816,0,2,81,0,non-depressed,1
1448089019968102400,1,0,0,0,non-depressed,1
1448089286524428288,1,0,13,1,mild,0.67
1448089452577005568,0,1,10,0,non-depressed,1
1448089498613649408,0,0,0,0,non-depressed,1
1448089499246862336,0,0,5,0,non-depressed,1
1448089543949828096,0,0,1,0,non-depressed,1
1448089561347727104,1,0,2,0,non-depressed,1
1448089584290651904,1,0,1,0,non-depressed,1
1448089684614201088,0,0,0,2,moderate,0.659
1448089713491988480,3,7,60,0,non-depressed,1
1448089737177276416,0,0,0,0,non-depressed,1
1448090189147017216,0,0,1,0,non-depressed,0.67
1448090325361201152,1,0,0,0,non-depressed,0.667
1448090327949225984,0,0,2,0,non-depressed,1
1448090450007633920,0,0,1,0,non-depressed,1
1448090941336731648,2,0,0,0,non-depressed,1
1448091144286621696,0,0,0,0,non-depressed,1
1448091349283127296,0,0,2,0,non-depressed,1
1448091437686480896,1,0,5,1,mild,0.663
1448091878252064768,1,1,2,0,non-depressed,1
1448091891921301504,0,0,0,0,non-depressed,1
1448092017418977280,1,0,6,0,non-depressed,1
1448092092568325888,2,0,0,0,non-depressed,0.69
1448092108896837632,2,0,3,0,non-depressed,1
1448092185124016128,6,1,30,0,non-depressed,1
1448092302665207808,0,0,1,0,non-depressed,1
1448092490628743168,1,0,2,0,non-depressed,1
1448092609507991552,0,0,0,0,non-depressed,0.663
1448092690730602496,0,0,2,0,non-depressed,0.667
1448092709349203968,1,0,4,0,non-depressed,0.651
1448093011204784128,0,0,2,0,non-depressed,1
1448093193350832128,0,0,1,0,non-depressed,1
1448093219481399296,0,0,0,0,non-depressed,0.69
1448093332907991040,1,0,0,0,non-depressed,1
1448093743224029184,0,0,0,0,non-depressed,1
1448094080731320320,1,0,3,1,mild,0.659
1448094193520422912,1,0,5,2,moderate,0.674
1448094223975206912,0,0,10,1,mild,0.682
1448094311392890880,3,0,18,1,mild,1
1448094369131737088,0,0,16,2,moderate,1
1448094388211617536,1,0,2,3,severe,1
1447520922412503040,1,0,0,3,severe,0.69
1448094587562647552,1,0,3,0,non-depressed,1
1448094871114354688,0,0,1,0,non-depressed,1
1448094886457135104,1,0,2,1,mild,0.682
1448094894136778752,1,0,1,0,non-depressed,1
1448094943575117824,0,0,0,0,non-depressed,1
1448095084210266112,0,1,0,0,non-depressed,0.659
1448095162811486208,0,0,0,0,non-depressed,1
1448095269141241856,1,0,5,0,non-depressed,0.678
1448095439782391808,0,0,0,0,non-depressed,1
1448095511253245952,0,0,0,0,non-depressed,0.659
1448095565888245504,1,0,1,0,non-depressed,0.682
1448095597236527104,0,0,0,0,non-depressed,1
1448095604962471936,14,0,42,1,mild,0.674
1448095618019340288,0,0,0,0,non-depressed,1
1448095627150340096,3,0,3,1,mild,0.682
1447551810860896256,0,0,0,1,mild,1
1448095930595545088,1,0,0,0,non-depressed,1
1448095937168089088,1,0,1,0,non-depressed,1
1448096164608233472,1,0,5,1,mild,0.678
1448096201358839808,1,0,0,0,non-depressed,0.682
1448096403184488448,0,0,0,0,non-depressed,1
1448096425838092288,22,2,75,0,non-depressed,1
1448096439540797440,1,0,1,0,non-depressed,1
1448096463725158400,1,1,1,0,non-depressed,1
1448096591466876928,0,0,1,1,mild,0.655
1448096630599716864,0,0,0,0,non-depressed,1
1448096692356763648,0,0,8,1,mild,0.663
1448097078421467136,0,0,9,0,non-depressed,1
1448097130716016640,0,0,0,1,mild,0.659
1448097183916568320,2,0,3,0,non-depressed,1
1448097370898632704,0,0,5,0,non-depressed,1
1448097524095590400,0,0,10,0,non-depressed,0.655
1448097534337945600,0,0,2,0,non-depressed,0.667
1448097547415871488,0,0,1,0,non-depressed,1
1448097553485025280,1,0,2,0,non-depressed,1
1448097691947474688,0,0,2,0,non-depressed,1
1448097796276604928,1,0,0,0,non-depressed,1
1448097811581526016,0,0,0,1,mild,1
1448097971946545152,1,0,1,0,non-depressed,0.682
1448098092121722880,5,1,15,0,non-depressed,1
1448098098903801856,0,0,1,0,non-depressed,1
1448098170710396928,3,0,6,0,non-depressed,1
1448098214960267264,0,0,0,0,non-depressed,1
1448098396632489984,0,0,0,1,mild,0.663
1448098703663849472,3,4,84,0,non-depressed,1
1448099178501058304,0,0,0,0,non-depressed,1
1448099288463069184,0,0,0,0,non-depressed,1
1448099364920913920,1,0,1,1,mild,0.675
1448099599722417920,0,0,1,0,non-depressed,0.67
1448099770334121984,0,0,0,0,non-depressed,1
1448099776327819264,2,0,3,0,non-depressed,1
1448099823014617088,2,0,4,0,non-depressed,0.67
1448099839045160704,0,0,4,1,mild,0.667
1448100109137235968,1,0,0,0,non-depressed,1
1448100110110314496,0,0,0,0,non-depressed,1
1448100115529404416,3,1,10,0,non-depressed,1
1448100135037198336,0,0,1,0,non-depressed,1
1448100262376247296,0,0,1,0,non-depressed,1
1448100287030259712,0,0,0,1,mild,0.667
1448100408480517888,0,0,0,0,non-depressed,1
1448100920768688128,1,0,1,0,non-depressed,1
1448100941387812864,1,0,2,0,non-depressed,1
1448101202181431296,0,0,0,1,mild,0.667
1448101219726204928,1,0,0,0,non-depressed,1
1448101276961554432,1,1,4,0,non-depressed,1
1448101309626912768,0,0,1,0,non-depressed,1
1448101380196032512,1,0,0,2,moderate,0.67
1448101502481010688,1,0,0,0,non-depressed,1
1448101545187360768,0,0,4,1,mild,0.674
1448101668168638464,0,0,3,0,non-depressed,0.667
1448101752243461888,0,0,0,2,moderate,1
1448101805204774912,3,0,0,0,non-depressed,0.686
1448101917087907840,0,0,1,0,non-depressed,0.667
1448101940483829504,0,0,4,0,non-depressed,1
1448101961652490240,0,0,0,1,mild,0.667
1448101967595716608,0,0,3,0,non-depressed,0.678
1448101975674048512,1,0,11,0,non-depressed,1
1448102077167767552,1,0,0,0,non-depressed,1
1448102162261762048,0,0,1,0,non-depressed,1
1448102252921724928,1,0,0,2,moderate,0.663
1448102482769596416,0,0,0,0,non-depressed,0.67
1448102572506636288,4,0,24,0,non-depressed,1
1448102964770623488,1,0,1,2,moderate,0.67
1448103026061893632,0,0,0,0,non-depressed,1
1448103296867180288,1,0,0,0,non-depressed,1
1448103300939845632,1,0,1,0,non-depressed,1
1448103418015453184,0,0,1,0,non-depressed,1
1448103795746082816,0,0,0,0,non-depressed,1
1448103797860016128,1,0,1,1,mild,0.659
1448103885554520064,0,0,1,0,non-depressed,0.663
1448103977980084224,1,0,0,0,non-depressed,1
1448104097559683072,1,0,3,0,non-depressed,1
1448104178119847936,1,0,1,0,non-depressed,1
1448104385091866624,0,0,0,0,non-depressed,1
1448104481397395456,0,0,6,0,non-depressed,0.682
1448104517753622528,1,0,5,1,mild,1
1448104595541176320,1,0,0,0,non-depressed,1
1448104613291380736,1,0,1,0,non-depressed,0.674
1448104781223014400,0,0,0,0,non-depressed,1
1448104827762905088,0,0,4,0,non-depressed,0.663
1448104870540685312,0,0,1,0,non-depressed,1
1448104942917595136,0,0,8,0,non-depressed,1
1448104949213237248,1,0,1,0,non-depressed,0.659
1448105058281926656,0,0,0,0,non-depressed,1
1448105210669244416,0,0,0,0,non-depressed,1
1448105321637945088,0,0,1,0,non-depressed,1
1448105393587212288,1,3,9,1,mild,1
1448105405159198720,11,0,33,0,non-depressed,1
1448105535539224320,1,0,1,0,non-depressed,1
1448105540345860096,1,0,1,2,moderate,0.667
1448105621295976448,1,0,1,0,non-depressed,0.659
1448105779622342656,0,1,8,2,moderate,0.667
1448105931447877632,0,0,0,1,mild,0.663
1448106131600158720,0,0,0,1,mild,0.674
1448106380309708800,0,0,0,0,non-depressed,1
1448106529794703104,0,0,0,0,non-depressed,1
1448106874486755328,0,0,0,0,non-depressed,1
1448106903091957504,0,0,2,0,non-depressed,1
1448106938613571584,0,0,0,1,mild,0.667
1448106996742426624,0,0,0,0,non-depressed,1
1448107065629712384,0,0,0,0,non-depressed,1
1448107467175510016,0,0,4,0,non-depressed,0.667
1448107495713644288,1,0,0,0,non-depressed,0.659
1448107604367052800,1,0,10,1,mild,0.647
1448107708746457088,1,0,2,0,non-depressed,0.69
1448108016906247936,0,0,0,0,non-depressed,0.659
1448108018294533888,0,0,2,1,mild,0.655
1448108212910166016,1,0,1,2,moderate,0.663
1448108250956644352,0,0,5,0,non-depressed,1
1448108280526606336,1,0,1,0,non-depressed,1
1448108378253926400,1,0,4,0,non-depressed,1
1448108447459946496,0,0,15,2,moderate,0.651
1448108526476345088,0,0,0,0,non-depressed,0.659
1448108593165766656,1,0,0,0,non-depressed,1
1448108800561585920,0,0,1,0,non-depressed,0.663
1448108973861789696,0,0,1,3,severe,0.67
1448109032183640064,1,0,0,0,non-depressed,1
1448109045408227328,1,0,8,0,non-depressed,1
1448109224194629632,0,0,2,0,non-depressed,1
1448109259279962112,0,0,1,0,non-depressed,1
1448109338472722432,0,0,1,0,non-depressed,1
1448109354020835328,0,0,0,0,non-depressed,0.69
1448109378503065600,0,0,2,0,non-depressed,0.682
1448109876035555328,1,0,0,2,moderate,1
1448109891781079040,1,0,1,0,non-depressed,1
1448110070655504384,0,0,5,0,non-depressed,1
1448110608310734848,1,0,9,0,non-depressed,0.659
1448110975643787264,1,0,10,0,non-depressed,1
